,symbol,currency,categoryName,currencyProfit,quoteId,quoteIdCross,marginMode,profitMode,pipsPrecision,contractSize,exemode,time,expiration,stopsLevel,precision,swapType,stepRuleId,type,instantMaxVolume,groupName,description,longOnly,trailingEnabled,marginHedgedStrong,swapEnable,percentage,bid,ask,high,low,lotMin,lotMax,lotStep,tickSize,tickValue,swapLong,swapShort,leverage,spreadRaw,spreadTable,starting,swap_rollover3days,marginMaintenance,marginHedged,initialMargin,timeString,currencyPair,shortSelling
1296,ALD.FR_9,EUR,STC,EUR,6,15,104,6,3,1,1,1670345041126,,0,3,2,223,2423,2147483647,France,ALD SA,True,False,False,True,100.0,10.82,10.84,10.86,10.28,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.02,20.0,,0,0,0,0,Tue Dec 06 17:44:01 CET 2022,False,False
1297,HYG.US_5,USD,ETF,USD,6,4,103,6,2,1,1,1670360203834,,0,2,2,671,70,2147483647,ETF,iShares iBoxx $ High Yield Cor ETF CFD ,False,False,False,True,100.0,74.44,74.7,74.87,74.31,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,50.0,0.26,26.0,,0,0,0,0,Tue Dec 06 21:56:43 CET 2022,False,True
1298,ALXN.US_9,USD,STC,USD,6,15,104,6,4,1,1,1626811197069,,0,4,2,12,2436,2147483647,US,Alexion Pharmaceuticals Inc,True,False,False,True,100.0,181.32,181.33,0.0,0.0,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.01,100.0,,0,0,0,0,Tue Jul 20 21:59:57 CEST 2021,False,False
1299,MAIL.UK_9,USD,STC,USD,6,15,104,6,3,1,1,1646147347208,,0,3,2,223,2435,2147483647,UK,Mail.Ru Group Ltd - GDR ,True,False,False,True,100.0,0.985,0.991,0.0,0.0,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.006,6.0,,0,0,0,0,Tue Mar 01 16:09:07 CET 2022,False,False
1300,ECV.DE_9,EUR,STC,EUR,6,15,104,6,3,1,1,1670344922028,,0,3,2,225,2424,2147483647,Germany,Encavis AG,True,False,False,True,100.0,19.215,19.225,19.56,19.075,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.01,10.0,,0,0,0,0,Tue Dec 06 17:42:02 CET 2022,False,False
1301,SNOW.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360394446,,0,2,2,12,2436,2147483647,US,Snowflake Inc class A,True,False,False,True,100.0,136.53,136.67,137.83,132.38,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.14,14.0,,0,0,0,0,Tue Dec 06 21:59:54 CET 2022,False,False
1302,MNST.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360391444,,0,2,2,12,2436,2147483647,US,Monster Beverage Corp,True,False,False,True,100.0,101.41,101.42,102.96,101.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.01,1.0,,0,0,0,0,Tue Dec 06 21:59:51 CET 2022,False,False
1303,FII.FR_4,EUR,STC,EUR,6,4,103,6,2,1,1,1670344276098,,0,2,2,623,15,2147483647,France,Lisi SA CFD,False,False,False,True,100.0,18.59,18.79,19.29,18.59,1.0,1000000.0,1.0,0.01,0.01,-0.01636,-0.00864,30.0,0.2,20.0,,0,0,0,0,Tue Dec 06 17:31:16 CET 2022,False,True
1304,MGNT.UK_9,USD,STC,USD,6,15,104,6,3,1,1,1646149278669,,0,3,2,224,2435,2147483647,UK,Magnit PJSC - GDR ,True,False,False,True,100.0,1.25,1.345,0.0,0.0,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.095,95.0,,0,0,0,0,Tue Mar 01 16:41:18 CET 2022,False,False
1305,SOP.FR_9,EUR,STC,EUR,6,15,104,6,2,1,1,1670344925033,,0,2,2,224,2423,2147483647,France,Sopra Steria Group,True,False,False,True,100.0,147.4,147.5,147.8,145.9,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.1,10.0,,0,0,0,0,Tue Dec 06 17:42:05 CET 2022,False,False
1306,WYNN.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360391944,,0,2,2,671,3159,2147483647,US,Wynn Resorts Ltd CFD,False,False,False,True,100.0,85.0,85.37,86.13,84.64,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,25.0,0.37,37.0,,0,0,0,0,Tue Dec 06 21:59:51 CET 2022,False,True
1307,IOTA,IOT,CRT,USD,5,4,101,5,0,1,1,1670364858998,,0,4,3,1,4018,2147483647,Crypto,IOTA,False,True,False,True,100.0,0.208,0.2171,0.2121,0.2046,500.0,150000.0,100.0,0.0001,0.0001,-0.097222,-0.027778,50.0,0.0091,0.0091,,0,0,0,0,Tue Dec 06 23:14:18 CET 2022,True,True
1308,APP.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360375934,,0,2,2,12,2436,2147483647,US,Applovin Corp - class A,True,False,False,True,100.0,11.07,11.07,12.75,10.78,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.0,0.0,,0,0,0,0,Tue Dec 06 21:59:35 CET 2022,False,False
1309,RLP.PL,PLN,STC,PLN,6,15,104,6,2,1,1,1670343306928,,0,2,2,222,2429,2147483647,Poland,Relpol SA,True,False,False,True,100.0,5.6,5.68,5.68,5.6,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.08,8.0,,0,0,0,0,Tue Dec 06 17:15:06 CET 2022,False,False
1310,IPH.FR_9,EUR,STC,EUR,6,15,104,6,3,1,1,1670345025616,,0,3,2,224,2423,2147483647,France,Innate Pharma SA,True,False,False,True,100.0,2.102,2.126,2.156,2.096,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.024,24.0,,0,0,0,0,Tue Dec 06 17:43:45 CET 2022,False,False
1311,AAN.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360388441,,0,2,2,671,13,2147483647,US,Aaron's Inc CFD,True,False,False,True,100.0,12.2,12.28,12.35,11.98,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,30.0,0.08,8.0,,0,0,0,0,Tue Dec 06 21:59:48 CET 2022,False,False
1312,META.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360392945,,0,2,2,12,2436,2147483647,US,Meta Platforms Inc - class A,True,False,False,True,100.0,114.61,114.64,120.21,113.7,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.03,3.0,,0,0,0,0,Tue Dec 06 21:59:52 CET 2022,False,False
1313,PSM.DE_4,EUR,STC,EUR,6,4,103,6,3,1,1,1670344974572,,0,3,2,572,10,2147483647,Germany,ProSiebenSat1 Media AG CFD,False,False,False,True,100.0,8.501,8.531,8.609,8.491,1.0,1000000.0,1.0,0.001,0.001,-0.01636,-0.00864,20.0,0.03,30.0,,0,0,0,0,Tue Dec 06 17:42:54 CET 2022,False,True
1314,UBX.US,USD,STC,USD,6,15,104,6,2,1,1,1670360284879,,0,2,2,12,2436,2147483647,US,UNITY Biotechnology Inc,True,False,False,True,100.0,2.74,2.79,2.93,2.71,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.05,5.0,,0,0,0,0,Tue Dec 06 21:58:04 CET 2022,False,False
1315,MCF.US,USD,STC,USD,6,15,104,6,4,1,1,1638910626501,,0,4,2,12,2436,2147483647,US,Contango Oil & Gas Co,True,False,False,True,100.0,3.24,3.25,0.0,0.0,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.01,100.0,,0,0,0,0,Tue Dec 07 21:57:06 CET 2021,False,False
1316,CDW.US,USD,STC,USD,6,15,104,6,2,1,1,1670360390944,,0,2,2,12,2436,2147483647,US,CDW Corp,True,False,False,True,100.0,184.45,184.61,186.48,179.6,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.16,16.0,,0,0,0,0,Tue Dec 06 21:59:50 CET 2022,False,False
1317,APTV.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360376435,,0,2,2,671,13,2147483647,US,Aptiv PLC CFD,False,False,False,True,100.0,99.29,99.69,101.86,98.13,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.4,40.0,,0,0,0,0,Tue Dec 06 21:59:36 CET 2022,False,True
1318,TWST.US,USD,STC,USD,6,15,104,6,2,1,1,1670360390444,,0,2,2,12,2436,2147483647,US,Twist Bioscience Corp,True,False,False,True,100.0,25.83,25.86,27.43,25.46,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.03,3.0,,0,0,0,0,Tue Dec 06 21:59:50 CET 2022,False,False
1319,EAT.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360378939,,0,2,2,671,13,2147483647,US,Brinker International Inc CFD,False,False,False,True,100.0,32.73,32.88,33.33,32.07,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,30.0,0.15,15.0,,0,0,0,0,Tue Dec 06 21:59:38 CET 2022,False,True
1320,MAG.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360342914,,0,2,2,671,13,2147483647,US,MAG Silver Corp CFD,True,False,False,True,100.0,15.2,15.28,15.86,15.1,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,30.0,0.08,8.0,,0,0,0,0,Tue Dec 06 21:59:02 CET 2022,False,False
1321,TRU.US,USD,STC,USD,6,15,104,6,2,1,1,1670360378438,,0,2,2,12,2436,2147483647,US,TransUnion,True,False,False,True,100.0,58.6,58.64,60.22,57.88,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.04,4.0,,0,0,0,0,Tue Dec 06 21:59:38 CET 2022,False,False
1322,UTHR.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360387940,,0,2,2,12,2436,2147483647,US,United Therapeutics Corp,True,False,False,True,100.0,272.87,273.43,277.7,269.54,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.56,56.0,,0,0,0,0,Tue Dec 06 21:59:47 CET 2022,False,False
1323,HSY.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360393946,,0,2,2,12,2436,2147483647,US,Hershey Co,True,False,False,True,100.0,231.56,231.63,234.93,230.38,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.07,7.0,,0,0,0,0,Tue Dec 06 21:59:53 CET 2022,False,False
1324,PSW.PL,PLN,STC,PLN,6,15,104,6,4,1,1,1634812824072,,0,4,2,222,2429,2147483647,Poland,PGS Software SA,True,False,False,True,100.0,17.9,18.0,0.0,0.0,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.1,1000.0,,0,0,0,0,Thu Oct 21 12:40:24 CEST 2021,False,False
1325,TOR.PL,PLN,STC,PLN,6,15,104,6,2,1,1,1670343390490,,0,2,2,223,2429,2147483647,Poland,Torpol SA,True,False,False,True,100.0,18.02,18.26,18.36,17.7,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.24,24.0,,0,0,0,0,Tue Dec 06 17:16:30 CET 2022,False,False
1326,TFBANK.SE,SEK,STC,SEK,6,15,104,6,2,1,1,1670344785446,,0,2,2,223,2432,2147483647,Sweden,TF Bank AB,True,False,False,True,100.0,171.2,171.8,172.0,170.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.6,60.0,,0,0,0,0,Tue Dec 06 17:39:45 CET 2022,False,False
1327,RYA.UK_4,EUR,STC,EUR,6,4,103,6,3,1,1,1670345082656,,0,3,2,572,14,2147483647,UK,Ryanair Holdings PLC CFD,True,False,False,True,100.0,12.965,13.02,13.065,12.745,1.0,1000000.0,1.0,0.001,0.001,-0.01374,-0.01126,20.0,0.055,55.0,,0,0,0,0,Tue Dec 06 17:44:42 CET 2022,False,False
1328,AGGG.UK,USD,ETF,USD,6,15,104,6,4,1,1,1670344379161,,0,4,2,226,3055,2147483647,ETFs,iShares Core Global Aggregate Bond UCITS ETF (Dist USD),True,False,False,True,100.0,4.37,4.3725,4.3715,4.355,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.0025,25.0,,0,0,0,0,Tue Dec 06 17:32:59 CET 2022,False,False
1329,RB.UK_9,GBP,STC,GBP,6,15,104,6,2,1,1,1670345099167,,0,2,2,225,2434,2147483647,UK,Reckitt Benckiser Group PLC,True,False,False,True,100.0,59.56,59.6,60.24,59.44,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.04,4.0,,0,0,0,0,Tue Dec 06 17:44:59 CET 2022,False,False
1330,GIS.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360393445,,0,2,2,671,3159,2147483647,US,General Mills Inc CFD,False,False,False,True,100.0,85.22,85.56,86.51,84.61,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.34,34.0,,0,0,0,0,Tue Dec 06 21:59:53 CET 2022,False,True
1331,PYL.PL,PLN,STC,PLN,6,15,104,6,4,1,1,1670342556404,,0,4,2,222,2429,2147483647,Poland,Pylon SA,True,False,False,True,100.0,0.138,0.1445,0.1385,0.132,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.0065,65.0,,0,0,0,0,Tue Dec 06 17:02:36 CET 2022,False,False
1332,IMA.IT_4,EUR,STC,EUR,6,4,103,6,4,1,1,1611582755808,,0,4,2,624,16,2147483647,Italy,Industria Macchine Automatiche SpA CFD,True,False,False,True,100.0,67.79,68.06,0.0,0.0,1.0,1000000.0,1.0,0.0001,0.0001,-0.0109,-0.0141,100.0,0.27,2700.0,,0,0,0,0,Mon Jan 25 14:52:35 CET 2021,False,False
1333,CIEN.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360391444,,0,2,2,671,13,2147483647,US,Ciena Corp CFD,False,False,False,True,100.0,43.98,44.16,45.48,43.46,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.18,18.0,,0,0,0,0,Tue Dec 06 21:59:51 CET 2022,False,True
1334,LCID.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360331910,,0,2,2,12,2436,2147483647,US,Lucid Group Inc,True,False,False,True,100.0,8.62,8.64,9.51,8.54,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Tue Dec 06 21:58:51 CET 2022,False,False
1335,STL.NO_9,NOK,STC,NOK,6,15,104,6,2,1,1,1670340895195,,0,2,2,226,2427,2147483647,Norway,CLOSE ONLY / Statoil ASA,True,False,False,True,100.0,365.45,365.6,368.35,361.35,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.15,15.0,,0,0,0,0,Tue Dec 06 16:34:55 CET 2022,False,False
1336,AMP.IT_9,EUR,STC,EUR,6,15,104,6,3,1,1,1670345096664,,0,3,2,225,2425,2147483647,Italy,Amplifon SpA,True,False,False,True,100.0,27.14,27.17,27.97,27.05,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.03,30.0,,0,0,0,0,Tue Dec 06 17:44:56 CET 2022,False,False
1337,URW.NL_9,EUR,STC,EUR,6,15,104,6,3,1,1,1670345095160,,0,3,2,226,2426,2147483647,Netherlands,Unibail-Rodamco SE & WFD Unibail-Rodamco NV,True,False,False,True,100.0,51.13,51.15,51.91,50.83,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.02,20.0,,0,0,0,0,Tue Dec 06 17:44:55 CET 2022,False,False
1338,MGI.US,USD,STC,USD,6,15,104,6,2,1,1,1670357773283,,0,2,2,12,2436,2147483647,US,MoneyGram International Inc,True,False,False,True,100.0,10.92,10.94,10.95,10.93,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Tue Dec 06 21:16:13 CET 2022,False,False
1339,SXR0.DE,EUR,ETF,EUR,6,15,104,6,4,1,1,1670345046133,,0,4,2,226,3052,2147483647,ETFs,iShares Edge MSCI World Minimum Volatility UCITS ETF (Acc EUR),True,False,False,True,100.0,6.638,6.648,6.7,6.625,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.01,100.0,,0,0,0,0,Tue Dec 06 17:44:06 CET 2022,False,False
1340,AEP.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360393446,,0,2,2,12,2436,2147483647,US,American Electric Power Co Inc,True,False,False,True,100.0,96.54,96.62,96.63,93.95,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.08,8.0,,0,0,0,0,Tue Dec 06 21:59:53 CET 2022,False,False
1341,SAGA.UK_9,GBP,STC,GBP,6,15,104,6,4,1,1,1670344353651,,0,4,2,224,2434,2147483647,UK,Saga PLC,True,False,False,True,100.0,1.033,1.04,1.057,1.001,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.007,70.0,,0,0,0,0,Tue Dec 06 17:32:33 CET 2022,False,False
1342,WWR.US,USD,STC,USD,6,15,104,6,4,1,1,1670359893645,,0,4,2,12,2436,2147483647,US,Westwater Resources Inc,True,False,False,True,100.0,1.07,1.09,1.13,1.08,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.02,200.0,,0,0,0,0,Tue Dec 06 21:51:33 CET 2022,False,False
1343,INVH.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360376435,,0,2,2,671,13,2147483647,US,Invitation Homes Inc CFD,False,False,False,True,100.0,31.52,31.63,32.1,31.33,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.11,11.0,,0,0,0,0,Tue Dec 06 21:59:36 CET 2022,False,True
1344,ITOT.US_5,USD,ETF,USD,6,4,103,6,2,1,1,1670360393446,,0,2,2,671,70,2147483647,ETF,iShares Core S&P Total US Stock Market ETF CFD ,False,False,False,True,100.0,87.14,87.44,88.47,86.64,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.3,30.0,,0,0,0,0,Tue Dec 06 21:59:53 CET 2022,False,True
1345,WKHS.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670358842022,,0,2,2,671,13,2147483647,US,Workhorse Group Inc CFD,False,False,False,True,100.0,2.08,2.12,2.22,2.07,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,30.0,0.04,4.0,,0,0,0,0,Tue Dec 06 21:34:02 CET 2022,False,True
1346,IVV.US_5,USD,ETF,USD,6,4,103,6,2,1,1,1670360392946,,0,2,2,671,70,2147483647,ETF,iShares Core S&P 500 ETF CFD ,False,False,False,True,100.0,394.92,396.16,401.05,392.71,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,1.24,124.0,,0,0,0,0,Tue Dec 06 21:59:52 CET 2022,False,True
1347,AZA.SE_4,SEK,STC,SEK,6,4,103,6,2,1,1,1670344783444,,0,2,2,572,1355,2147483647,Sweden,Avanza Bank Holding AB CFD,False,False,False,True,100.0,211.1,212.1,217.3,209.1,1.0,1000000.0,1.0,0.01,0.01,-0.01918,-0.00582,20.0,1.0,100.0,,0,0,0,0,Tue Dec 06 17:39:43 CET 2022,False,True
1348,APPS.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360393946,,0,2,2,671,13,2147483647,US,Digital Turbine Inc CFD,False,False,False,True,100.0,15.53,15.63,17.36,15.28,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,30.0,0.1,10.0,,0,0,0,0,Tue Dec 06 21:59:53 CET 2022,False,True
1349,DBG.FR_4,EUR,STC,EUR,6,4,103,6,3,1,1,1670345096162,,0,3,2,624,15,2147483647,France,Derichebourg SA CFD,False,False,False,True,100.0,5.237,5.268,5.242,5.077,1.0,1000000.0,1.0,0.001,0.001,-0.01636,-0.00864,30.0,0.031,31.0,,0,0,0,0,Tue Dec 06 17:44:56 CET 2022,False,True
1350,RTN.UK_9,GBP,STC,GBP,6,15,104,6,4,1,1,1670345097165,,0,4,2,224,2434,2147483647,UK,Restaurant Group PLC ,True,False,False,True,100.0,0.286,0.286,0.296,0.283,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.0,0.0,,0,0,0,0,Tue Dec 06 17:44:57 CET 2022,False,False
1351,INR.FR_5,EUR,ETF,EUR,6,4,103,6,2,1,1,1670344832470,,0,2,2,627,60,2147483647,ETF,Lyxor MSCI India UCITS ETF CFD,False,False,False,True,100.0,24.24,24.34,24.34,24.22,1.0,1000000.0,1.0,0.01,0.01,-0.01636,-0.00864,50.0,0.1,10.0,,0,0,0,0,Tue Dec 06 17:40:32 CET 2022,False,True
1352,SWI.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360393446,,0,2,2,12,2436,2147483647,US,SolarWinds Corp,True,False,False,True,100.0,8.3,8.31,8.42,8.25,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.01,1.0,,0,0,0,0,Tue Dec 06 21:59:53 CET 2022,False,False
1353,SEDG.US,USD,STC,USD,6,15,104,6,2,1,1,1670360378939,,0,2,2,12,2436,2147483647,US,SolarEdge Technologies Inc,True,False,False,True,100.0,300.57,300.87,311.23,296.37,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.3,30.0,,0,0,0,0,Tue Dec 06 21:59:38 CET 2022,False,False
1354,RB.UK_4,GBP,STC,GBP,6,4,103,6,2,1,1,1670345099167,,0,2,2,572,14,2147483647,UK,Reckitt Benckiser Group PLC CFD,False,False,False,True,100.0,59.47,59.69,60.14,59.35,1.0,1000000.0,1.0,0.01,0.01,-0.02063,-0.00437,20.0,0.22,22.0,,0,0,0,0,Tue Dec 06 17:44:59 CET 2022,False,True
1355,NKTR.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360172320,,0,2,2,12,2436,2147483647,US,Nektar Therapeutics - class A ,True,False,False,True,100.0,2.93,2.95,2.95,2.8,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Tue Dec 06 21:56:12 CET 2022,False,False
1356,LTC.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360392444,,0,2,2,12,2436,2147483647,US,LTC Properties Inc,True,False,False,True,100.0,38.61,38.68,38.78,38.11,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.07,7.0,,0,0,0,0,Tue Dec 06 21:59:52 CET 2022,False,False
1357,PARA.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360390444,,0,2,2,671,13,2147483647,US,Paramount Global - class B CFD,True,False,False,True,100.0,18.12,18.2,19.68,17.59,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.08,8.0,,0,0,0,0,Tue Dec 06 21:59:50 CET 2022,False,False
1358,WB.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360390444,,0,2,2,12,2436,2147483647,US,Weibo Corp. - ADR,True,False,False,True,100.0,16.25,16.28,16.55,15.64,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.03,3.0,,0,0,0,0,Tue Dec 06 21:59:50 CET 2022,False,False
1359,BOSS.DE_4,EUR,STC,EUR,6,4,103,6,2,1,1,1670344935537,,0,2,2,572,10,2147483647,Germany,HUGO BOSS AG CFD,False,False,False,True,100.0,52.48,52.66,53.02,52.18,1.0,1000000.0,1.0,0.01,0.01,-0.01636,-0.00864,30.0,0.18,18.0,,0,0,0,0,Tue Dec 06 17:42:15 CET 2022,False,True
1360,MCRB.US,USD,STC,USD,6,15,104,6,2,1,1,1670359651497,,0,2,2,12,2436,2147483647,US,Seres Therapeutics Inc,True,False,False,True,100.0,6.26,6.28,6.55,5.92,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Tue Dec 06 21:47:31 CET 2022,False,False
1361,MLCO.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360303891,,0,2,2,12,2436,2147483647,US,Melco Resorts & Entertainment Ltd - ADR,True,False,False,True,100.0,9.97,9.99,9.99,9.58,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Tue Dec 06 21:58:23 CET 2022,False,False
1362,ICAD.FR_9,EUR,STC,EUR,6,15,104,6,2,1,1,1670345081655,,0,2,2,224,2423,2147483647,France,ICADE,True,False,False,True,100.0,40.4,40.46,40.72,39.98,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.06,6.0,,0,0,0,0,Tue Dec 06 17:44:41 CET 2022,False,False
1363,BAR.BE_9,EUR,STC,EUR,6,15,104,6,2,1,1,1670345098166,,0,2,2,224,2417,2147483647,Belgium,Barco NV,True,False,False,True,100.0,22.16,22.2,22.2,21.82,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.04,4.0,,0,0,0,0,Tue Dec 06 17:44:58 CET 2022,False,False
1364,ALO.FR_9,EUR,STC,EUR,6,15,104,6,3,1,1,1670345080154,,0,3,2,225,2423,2147483647,France,Alstom SA,True,False,False,True,100.0,24.53,24.55,24.88,24.43,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.02,20.0,,0,0,0,0,Tue Dec 06 17:44:40 CET 2022,False,False
1365,OSK.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360391444,,0,2,2,12,2436,2147483647,US,Oshkosh Corp,True,False,False,True,100.0,87.79,88.36,88.34,86.93,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.57,57.0,,0,0,0,0,Tue Dec 06 21:59:51 CET 2022,False,False
1366,RENE.PT_4,EUR,STC,EUR,6,4,103,6,3,1,1,1670344276598,,0,3,2,623,59,2147483647,Portugal,REN - Redes Energeticas Nacionais SGPS SA CFD,False,False,False,True,100.0,2.55,2.57,2.57,2.54,1.0,1000000.0,1.0,0.001,0.001,-0.01636,-0.00864,20.0,0.02,20.0,,0,0,0,0,Tue Dec 06 17:31:16 CET 2022,False,True
1367,YPF.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360331408,,0,2,2,671,13,2147483647,US,CLOSE ONLY / YPF Sociedad Anonima CFD - ADR,False,False,False,True,100.0,7.58,7.64,7.95,7.5,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,100.0,0.06,6.0,,0,0,0,0,Tue Dec 06 21:58:51 CET 2022,False,True
1368,BIM.FR_9,EUR,STC,EUR,6,15,104,6,2,1,1,1670345028120,,0,2,2,225,2423,2147483647,France,BioMerieux,True,False,False,True,100.0,96.0,96.06,97.5,95.08,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.06,6.0,,0,0,0,0,Tue Dec 06 17:43:48 CET 2022,False,False
1369,FIZZ.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360346418,,0,2,2,12,2436,2147483647,US,National Beverage Corp,True,False,False,True,100.0,49.36,49.43,49.88,48.62,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.07,7.0,,0,0,0,0,Tue Dec 06 21:59:06 CET 2022,False,False
1370,MBUU.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360377938,,0,2,2,12,2436,2147483647,US,Malibu Boats Inc - class A,True,False,False,True,100.0,55.8,56.15,57.18,53.8,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.35,35.0,,0,0,0,0,Tue Dec 06 21:59:37 CET 2022,False,False
1371,WTRG.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360390443,,0,2,2,671,13,2147483647,US,Essential Utilities Inc CFD,False,False,False,True,100.0,47.63,48.03,48.02,46.99,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.4,40.0,,0,0,0,0,Tue Dec 06 21:59:50 CET 2022,False,True
